Major_Category_ko,Sub_Category_ko,Korean,Major_Category_ja,Sub_Category_ja,Japanese,Major_Category_en,Sub_Category_en,English
음악부문,동방신령묘,몽전대사묘,音楽部門,東方神霊廟,夢殿大祀廟,Music,Ten Desires,The Hall of Dreams' Great Mausoleum
음악부문,동방신령묘,오오미와 신화전,音楽部門,東方神霊廟,大神神話伝,Music,Ten Desires,Omiwa Legend
음악부문,동방신령묘,작은 욕망의 별하늘,音楽部門,東方神霊廟,小さな欲望の星空,Music,Ten Desires,Starry Sky of Small Desires
음악부문,동방신령묘,쇼토쿠전설 ~ True Administrator,音楽部門,東方神霊廟,聖徳伝説　～ True Administrator,Music,Ten Desires,Shoutoku Legend ~ True Administrator
음악부문,동방신령묘,요괴 뒤쪽 참배길,音楽部門,東方神霊廟,妖怪裏参道,Music,Ten Desires,Youkai Shrine's Back Road
음악부문,동방신령묘,사도의 후타츠이와,音楽部門,東方神霊廟,佐渡の二ッ岩,Music,Ten Desires,Futatsuiwa from Sado
음악부문,동방신령묘,신사의 새로운 바람,音楽部門,東方神霊廟,神社の新しい風,Music,Ten Desires,A New Wind at the Shrine
음악부문,동방신령묘,디자이어 드림,音楽部門,東方神霊廟,デザイアドリーム,Music,Ten Desires,Desire Dream
음악부문,동방신령묘,플레이어즈 스코어,音楽部門,東方神霊廟,プレイヤーズスコア,Music,Ten Desires,Player's Score
음악부문,동방심기루,봄빛 오솔길 ~ Colorful Path,音楽部門,東方心綺楼,春色小径　～ Colorful Path,Music,Hopeless Masquerade,Spring Lane ~ Colorful Path
음악부문,동방심기루,메이거스 나이트,音楽部門,東方心綺楼,メイガスナイト,Music,Hopeless Masquerade,Magus Night
음악부문,동방심기루,구세대 아저씨와 하이칼라 소녀,音楽部門,東方心綺楼,時代親父とハイカラ少女,Music,Hopeless Masquerade,The Traditional Old Man and the Stylish Girl
음악부문,동방심기루,감정의 마천루 ~ Cosmic Mind,音楽部門,東方心綺楼,感情の摩天楼　～ Cosmic Mind,Music,Hopeless Masquerade,Emotional Skyscraper ~ Cosmic Mind
음악부문,동방심기루,오오미와 신화전,音楽部門,東方心綺楼,大神神話伝,Music,Hopeless Masquerade,Omiwa Legend
음악부문,동방심기루,쇼토쿠전설 ~ True Administrator,音楽部門,東方心綺楼,聖徳伝説　～ True Administrator,Music,Hopeless Masquerade,Shoutoku Legend ~ True Administrator
음악부문,동방심기루,아쿠타가와 류노스케의 캇파 ~ Candid Friend,音楽部門,東方心綺楼,芥川龍之介の河童　～ Candid Friend,Music,Hopeless Masquerade,"Akutagawa Ryuunosuke's ""Kappa"" ~ Candid Friend"
음악부문,동방심기루,하르트만의 요괴소녀,音楽部門,東方心綺楼,ハルトマンの妖怪少女,Music,Hopeless Masquerade,Hartmann's Youkai Girl
음악부문,동방심기루,사도의 후타츠이와,音楽部門,東方心綺楼,佐渡の二ッ岩,Music,Hopeless Masquerade,Futatsuiwa from Sado
음악부문,동방심기루,환상향의 후타츠이와,音楽部門,東方心綺楼,幻想郷の二ッ岩,Music,Hopeless Masquerade,Futatsuiwa from Gensokyo
음악부문,동방심기루,망실의 이모션,音楽部門,東方心綺楼,亡失のエモーション,Music,Hopeless Masquerade,The Lost Emotion
음악부문,동방심기루,속세불변의 페시미즘,音楽部門,東方心綺楼,塵界不変のペシミズム,Music,Hopeless Masquerade,This Dull World's Unchanging Pessimism
음악부문,동방심기루,심기루 하야시,音楽部門,東方心綺楼,心綺楼囃子,Music,Hopeless Masquerade,Shinkirou Orchestra
음악부문,동방심기루,인기가 있는 장소,音楽部門,東方心綺楼,人気のある場所,Music,Hopeless Masquerade,A Popular Location
음악부문,동방심기루,인기가 없는 장소,音楽部門,東方心綺楼,人気のない場所,Music,Hopeless Masquerade,An Unpopular Location
음악부문,동방심기루,축시 3각의 마을,音楽部門,東方心綺楼,丑三つ時の里,Music,Hopeless Masquerade,The Village in the Dead of Night
음악부문,동방심기루,오늘의 1면 기사,音楽部門,東方心綺楼,本日の一面記事,Music,Hopeless Masquerade,Today's Front-Page Headline
음악부문,동방심기루,새벽구름,音楽部門,東方心綺楼,暁雲,Music,Hopeless Masquerade,Morning Clouds
음악부문,동방심기루,관판황혼신문,音楽部門,東方心綺楼,官板黄昏新聞,Music,Hopeless Masquerade,Officially-Sanctioned Twilight Newspaper
음악부문,동방심기루,심기루제 하야시,音楽部門,東方心綺楼,心綺楼祭囃子,Music,Hopeless Masquerade,Shinkirou Festival Orchestra
음악부문,동방심기루,연기자 선택,音楽部門,東方心綺楼,演者選択,Music,Hopeless Masquerade,Performer Selection
음악부문,동방심기루,사용되지 않는 장소,音楽部門,東方心綺楼,使われなかった場所,Music,Hopeless Masquerade,An Unused Location
음악부문,동방휘침성,이상한 불제봉,音楽部門,東方輝針城,不思議なお祓い棒,Music,Double Dealing Character,Mysterious Purification Rod
음악부문,동방휘침성,미스트 레이크,音楽部門,東方輝針城,ミストレイク,Music,Double Dealing Character,Mist Lake
음악부문,동방휘침성,비경의 머메이드,音楽部門,東方輝針城,秘境のマーメイド,Music,Double Dealing Character,Mermaid from the Uncharted Land
음악부문,동방휘침성,운하를 다니는 인요,音楽部門,東方輝針城,運河を行き交う人妖,Music,Double Dealing Character,Humans and Youkai Traversing the Canal
음악부문,동방휘침성,버드나무 아래의 듀라한,音楽部門,東方輝針城,柳の下のデュラハン,Music,Double Dealing Character,Dullahan Under the Willows
음악부문,동방휘침성,만월의 죽림,音楽部門,東方輝針城,満月の竹林,Music,Double Dealing Character,Bamboo Forest of the Full Moon
음악부문,동방휘침성,고독한 웨어울프,音楽部門,東方輝針城,孤独なウェアウルフ,Music,Double Dealing Character,Lonesome Werewolf
음악부문,동방휘침성,매지컬 스톰,音楽部門,東方輝針城,マジカルストーム,Music,Double Dealing Character,Magical Storm
음악부문,동방휘침성,환상 정유리,音楽部門,東方輝針城,幻想浄瑠璃,Music,Double Dealing Character,Illusionary Joururi
음악부문,동방휘침성,공중에 가라앉은 휘침성,音楽部門,東方輝針城,空中に沈む輝針城,Music,Double Dealing Character,The Shining Needle Castle Sinking in the Air
음악부문,동방휘침성,리버스 이데올로기,音楽部門,東方輝針城,リバースイデオロギー,Music,Double Dealing Character,Reverse Ideology
음악부문,동방휘침성,침소봉대의 천수각,音楽部門,東方輝針城,針小棒大の天守閣,Music,Double Dealing Character,The Exaggerated Castle Keep
음악부문,동방휘침성,빛나는 바늘의 소인족 ~ Little Princess,音楽部門,東方輝針城,輝く針の小人族　～ Little Princess,Music,Double Dealing Character,Inchlings of the Shining Needle ~ Little Princess
음악부문,동방휘침성,마력의 뇌운,音楽部門,東方輝針城,魔力の雷雲,Music,Double Dealing Character,Thunderclouds of Magical Power
음악부문,동방휘침성,원시의 비트 ~ Pristine Beat,音楽部門,東方輝針城,始原のビート　～ Pristine Beat,Music,Double Dealing Character,Primordial Beat ~ Pristine Beat
음악부문,동방휘침성,요술망치의 마력,音楽部門,東方輝針城,小槌の魔力,Music,Double Dealing Character,Magical Power of the Mallet
음악부문,동방휘침성,이상하고 이상한 도구들,音楽部門,東方輝針城,不思議な不思議な道具達,Music,Double Dealing Character,"Mysterious, Mysterious Tools"
음악부문,동방휘침성,플레이어즈 스코어,音楽部門,東方輝針城,プレイヤーズスコア,Music,Double Dealing Character,Player's Score
음악부문,탄막 아마노자쿠,반칙의 낭연을 올려라,音楽部門,弾幕アマノジャク,反則の狼煙を上げろ,Music,Impossible Spell Card,Raise the Signal Fire of Cheating
음악부문,탄막 아마노자쿠,비경의 머메이드,音楽部門,弾幕アマノジャク,秘境のマーメイド,Music,Impossible Spell Card,Mermaid from the Uncharted Land
음악부문,탄막 아마노자쿠,불가능 탄막에는 반칙을,音楽部門,弾幕アマノジャク,不可能弾幕には反則を,Music,Impossible Spell Card,Cheat Against the Impossible Danmaku
음악부문,탄막 아마노자쿠,리버스 이데올로기,音楽部門,弾幕アマノジャク,リバースイデオロギー,Music,Impossible Spell Card,Reverse Ideology
음악부문,탄막 아마노자쿠,미드나이트 스펠카드,音楽部門,弾幕アマノジャク,ミッドナイトスペルカード,Music,Impossible Spell Card,Midnight Spell Card
음악부문,탄막 아마노자쿠,환상 정유리,音楽部門,弾幕アマノジャク,幻想浄瑠璃,Music,Impossible Spell Card,Illusionary Joururi
음악부문,탄막 아마노자쿠,로맨틱 도비행,音楽部門,弾幕アマノジャク,ロマンチック逃飛行,Music,Impossible Spell Card,Romantic Escape Flight
음악부문,탄막 아마노자쿠,요괴의 산 ~ Mysterious Mountain,音楽部門,弾幕アマノジャク,妖怪の山　～ Mysterious Mountain,Music,Impossible Spell Card,Youkai Mountain ~ Mysterious Mountain
음악부문,탄막 아마노자쿠,영원의 삼일천하,音楽部門,弾幕アマノジャク,永遠の三日天下,Music,Impossible Spell Card,Eternal Transient Reign
음악부문,동방심비록,이색연화접 ~ Red and White,音楽部門,東方深秘録,二色蓮花蝶　～ Red and White,Music,Urban Legend in Limbo,Dichromatic Lotus Butterfly ~ Red and White
음악부문,동방심비록,사랑색 마스터 스파크,音楽部門,東方深秘録,恋色マスタースパーク,Music,Urban Legend in Limbo,Love-Colored Master Spark
음악부문,동방심비록,구세대 아저씨와 하이칼라 소녀,音楽部門,東方深秘録,時代親父とハイカラ少女,Music,Urban Legend in Limbo,The Traditional Old Man and the Stylish Girl
음악부문,동방심비록,감정의 마천루 ~ Cosmic Mind,音楽部門,東方深秘録,感情の摩天楼　～ Cosmic Mind,Music,Urban Legend in Limbo,Emotional Skyscraper ~ Cosmic Mind
음악부문,동방심비록,오오미와 신화전,音楽部門,東方深秘録,大神神話伝,Music,Urban Legend in Limbo,Omiwa Legend
음악부문,동방심비록,쇼토쿠전설 ~ True Administrator,音楽部門,東方深秘録,聖徳伝説　～ True Administrator,Music,Urban Legend in Limbo,Shoutoku Legend ~ True Administrator
음악부문,동방심비록,아쿠타가와 류노스케의 캇파 ~ Candid Friend,音楽部門,東方深秘録,芥川龍之介の河童　～ Candid Friend,Music,Urban Legend in Limbo,"Akutagawa Ryuunosuke's ""Kappa"" ~ Candid Friend"
음악부문,동방심비록,하르트만의 요괴소녀,音楽部門,東方深秘録,ハルトマンの妖怪少女,Music,Urban Legend in Limbo,Hartmann's Youkai Girl
음악부문,동방심비록,환상향의 후타츠이와,音楽部門,東方深秘録,幻想郷の二ッ岩,Music,Urban Legend in Limbo,Futatsuiwa from Gensokyo
음악부문,동방심비록,망실의 이모션,音楽部門,東方深秘録,亡失のエモーション,Music,Urban Legend in Limbo,The Lost Emotion
음악부문,동방심비록,"달까지 닿아라, 불사의 연기",音楽部門,東方深秘録,月まで届け、不死の煙,Music,Urban Legend in Limbo,"Reach for the Moon, Immortal Smoke"
음악부문,동방심비록,빛나는 바늘의 소인족 ~ Little Princess,音楽部門,東方深秘録,輝く針の小人族　～ Little Princess,Music,Urban Legend in Limbo,Inchlings of the Shining Needle ~ Little Princess
음악부문,동방심비록,마음을 들썩이는 도시전설,音楽部門,東方深秘録,心揺さぶる都市伝説,Music,Urban Legend in Limbo,Heart-Stirring Urban Legends
음악부문,동방심비록,환상향 불가사의 발견,音楽部門,東方深秘録,幻想郷ふしぎ発見,Music,Urban Legend in Limbo,Gensokyo Mystery Discovery
음악부문,동방심비록,볼이 있는 일상,音楽部門,東方深秘録,ボールのある日常,Music,Urban Legend in Limbo,An Everyday Life with Balls
음악부문,동방심비록,나타난 전승의 형태,音楽部門,東方深秘録,顕現した伝承の形,Music,Urban Legend in Limbo,Forms of Manifested Folklore
음악부문,동방심비록,시대의 풍조의 방문,音楽部門,東方深秘録,時代の風の訪れ,Music,Urban Legend in Limbo,Arrival of the Winds of the Era
음악부문,동방심비록,가치를 모르겠어,音楽部門,東方深秘録,価値がわからない,Music,Urban Legend in Limbo,The Value Is Unrealized
음악부문,동방심비록,가능성을 믿고서,音楽部門,東方深秘録,可能性を信じて,Music,Urban Legend in Limbo,Believe in Possibilities
음악부문,동방심비록,진실을 아는 자,音楽部門,東方深秘録,真実を知る者,Music,Urban Legend in Limbo,Those Who Know the Truth
음악부문,동방심비록,바깥 세계 포크로어,音楽部門,東方深秘録,外界フォークロア,Music,Urban Legend in Limbo,Outside World Folklore
음악부문,동방심비록,각자의 결말,音楽部門,東方深秘録,各々の結末,Music,Urban Legend in Limbo,Each Ending
음악부문,동방심비록,밝혀지는 심비,音楽部門,東方深秘録,明かされる深秘,Music,Urban Legend in Limbo,The Arcane Is Revealed
음악부문,동방심비록,오컬트 아 라 카르트,音楽部門,東方深秘録,オカルトアラカルト,Music,Urban Legend in Limbo,Occult à la Carte
음악부문,동방심비록,일곱 구슬 수집 쇼다운,音楽部門,東方深秘録,七玉蒐集ショウダウン,Music,Urban Legend in Limbo,Seven-Orb Collection Showdown
음악부문,동방심비록,공정한 쟁탈전,音楽部門,東方深秘録,公正なる奪い合い,Music,Urban Legend in Limbo,Fair Scramble
음악부문,동방심비록,대척점의 종,音楽部門,東方深秘録,対蹠地の鐘,Music,Urban Legend in Limbo,Bell of the Antipodes
음악부문,동방심비록,죽림 인 플레임,音楽部門,東方深秘録,竹林インフレイム,Music,Urban Legend in Limbo,Bamboo Forest in Flames
음악부문,동방심비록,꽃 틈새의 배틀필드,音楽部門,東方深秘録,華狭間のバトルフィールド,Music,Urban Legend in Limbo,Battlefield of the Flower Threshold
음악부문,동방심비록,라스트 오컬티즘 ~ 현세의 비술사,音楽部門,東方深秘録,ラストオカルティズム　～ 現し世の秘術師,Music,Urban Legend in Limbo,Last Occultism ~ Esotericist of the Present World
음악부문,동방감주전,우주 무녀 나타나다,音楽部門,東方紺珠伝,宇宙巫女現る,Music,Legacy of Lunatic Kingdom,The Space Shrine Maiden Appears
음악부문,동방감주전,"잊기 어려운, 인연의 푸르름",音楽部門,東方紺珠伝,忘れがたき、よすがの緑,Music,Legacy of Lunatic Kingdom,"Unforgettable, the Nostalgic Greenery"
음악부문,동방감주전,토끼는 내려앉았다,音楽部門,東方紺珠伝,兎は舞い降りた,Music,Legacy of Lunatic Kingdom,The Rabbit Has Landed
